# Segments csv created Sun Mar  5 10:54:31 2017,,
# num_ytids=22160, num_segs=22160, num_unique_labels=527
YTID,start_seconds,end_seconds
ZO1QhJ7XiFM,460,470
ZO5HCaG6uVM,0,10
ZO5Y6WWLwh8,0,10
ZOGMpGQQ3FI,30,40
ZOKQFjrfbpw,30,40
ZOZ7Pn86-i4,30,40
ZO_F7gyTh6g,30,40
ZOlOsfIK2Rk,270,280
ZOzavOPeuJQ,100,110
ZPDBaLv5y7w,580,590
ZPGYIJphxpc,0,7
ZPK1hSPI540,220,230
ZPT9zbueKMs,0,10
ZPZa1zMpxBU,10,20
ZP_8k_31VL0,30,40
ZQ0WfE3nAEU,230,240
ZQC9pcnHtvg,29,39
ZQZmQHNL9Tk,0,10
ZQnAtQmUhKQ,400,410
ZQqRtfuEJnk,300,310
ZQqiypVYip8,70,80
ZQwpXl8qnnk,30,40
ZR2gdTc8nJg,210,220
ZR48r_8OhUI,50,60
ZRJhu8MaDpA,0,9
ZRRcI5ksmVI,50,60
ZRXn6Di7rqg,4,14
ZSGRzalgx4s,60,70
ZSItez9gTyY,0,10
ZSSbpvAdEWI,0,10
ZSVGgkR8GI4,30,40
ZSetrRzj1qs,140,150
ZSljO3DqDDU,30,40
ZSzSDkAIkVg,10,20
ZT3einGWZ4Q,20,30
ZT9bLGrzEik,400,410
ZTCHW13GZ4E,170,180
ZTVMsW1h3bI,30,40
ZTf9i8y5muo,120,130
ZThrC-JVQbc,10,20
ZTs11SyZbSg,30,40
ZU-zJHTAUt8,30,40
ZUPJpA69H_8,270,280
ZUg7rRpFGvA,30,40
ZUrZ2PLqZfE,10,20
ZVC-E4dq0no,10,20
ZVDtuzPVlgU,30,40
ZVMIk3xYaYo,20,30
ZVte-QW6gmM,30,40
ZVvX2-ldhvY,30,40
ZVvtgUrkgH0,100,110
ZW9lSi8hwEc,110,120
ZWMATyKDsYQ,22,32
ZWeqHkOh_qg,10,20
ZX6PyJsY-4Q,150,160
ZX7EzqMBjfo,160,170
ZXUL9cJ8OuU,60,70
ZYM1gAgAqdI,10,20
ZYMAD6tYmCs,10,20
ZYUAY6EN05Q,30,40
ZYZRnhNhUzA,510,520
ZYfUs5OPTzI,30,40
ZYjtrPCAlTU,300,310
ZZJK7YZ_NIw,100,110
ZZKEEh0Zrpg,90,100
ZZjuRFgKNys,10,20
ZZqAZTti_hI,210,220
ZZrvO__SNtA,130,140
ZZuL34BfdYY,30,40
ZZv91Tz5BUY,330,340
Z_0Ta-m_-hU,110,120
Z_2nM1GEllg,30,40
Z_RF6ppPVKM,20,30
Z_XZlEw2FZY,60,70
Z_azJsKJL_4,0,10
Za6RuIev_gg,30,40
ZaL-ZJVwIw4,270,280
ZaeARmx4m0k,30,40
ZakhvbPVWIs,10,20
ZaofVJP8QYI,40,50
Zb10a9nW0ok,50,60
Zb2ONJXxRsQ,30,40
ZbHBMPPuC1s,20,30
ZbMgwlTkfKg,130,140
ZbP4Ga6Kftc,30,40
ZbW_b_gM6Rk,350,360
ZbWvkiYTgGE,10,20
Zb_aIF1Wb44,170,180
ZbfEpDs45Ek,20,30
Zbmm_hXcrA0,160,170
ZbtRzrZxr7A,19,29
Zc4rX7nbRW4,190,200
ZcPzG1adD74,150,160
ZcoMzyPVT9M,30,40
ZctqhSMuA60,30,40
ZcyFtJOjEbs,30,40
ZdCd4abfW1M,60,70
ZdXrY1OyNxs,520,530
ZdukkTAJE0U,30,40
ZdxLr4GaGpU,10,20
Ze4flWZENMA,30,40
ZeEUHIbSyEY,30,40
ZeaaQbD5Jxs,20,30
Zesr3rKGw18,30,40
Zf5gYtlz6Pw,0,10
ZfOEmKm04YU,130,140
ZfSO5LcBo6Q,0,10
ZfXQ8ocJLhU,30,40
ZfomwmZ7_Kk,30,40
ZfttA0mds-c,30,40
Zfub_GqhpbI,470,480
Zg35HWmgWxY,450,460
ZgETi-EhDRU,80,90
ZgaGheLPXys,230,240
Zgc7p3BZKxc,0,10
Zgrt23ZztJo,13,23
Zh5aP8eJykg,130,140
Zh9sTcXFQ_I,10,20
ZhEV3H3mCAg,30,40
ZhTE3sWCfBs,0,10
ZhpkRcAEJzc,3,13
Zi3350uEvE8,120,130
ZiEFeyZG7sE,30,40
Zjcgd631S7k,30,40
Zk5Nx_uVFIk,0,10
ZkGQhIbEDrs,30,40
ZkmtfBzpQlI,20,30
Zl5vwBuTQyw,40,50
ZlSoO0GGX7A,30,40
ZleHXDirD58,80,90
Zm3IrzA_ZPs,14,24
ZmBuaQ-5R8g,80,90
ZmbO1DwmUZY,100,110
ZmhwOS11ciM,80,90
ZmqXWTBOkDg,410,420
Zmtw8tP-KFo,330,340
Zmv5RK2kwuI,30,40
ZnBvXFDWpWo,50,60
Zne7nhlzUBQ,26,36
Zno9K9Rvlio,260,270
Zo7ovV2mvCs,110,120
Zo9xROGuV3k,30,40
ZoPYGNoGm_M,10,20
ZoQtR0puIPE,130,140
Zo_wkyXVHPE,30,40
Zob-z2eLj_4,10,20
ZocCGcJcGJE,30,40
Zod0m8VClJA,3,13
Zodki5iH4i8,30,40
Zok0-iEW6bw,70,80
ZpJOEj-kX_o,160,170
ZpKlT6_h5J4,0,10
ZpNgv_lXz4M,320,330
ZpbP0EwKkhA,40,50
Zpiz0W1gWj0,130,140
ZpnEn0A4ogc,210,220
Zq5Mc9aN4rg,0,3
Zq92ED3IvLQ,120,130
ZqI4BGYrkPQ,30,40
ZqJXEJJMEFo,160,170
ZrX9I_dJXQU,50,60
Zrh0sk7uqBc,130,140
ZrkvPqsR8Qs,310,320
ZrnexF1V-6w,220,230
ZspyTazOS8I,110,120
Zt5AB10efwg,80,90
ZtLhqUJzd0g,70,80
ZtOHVkWTqa0,50,60
ZtcHktwEfAU,0,10
ZtcXa5COxHM,10,20
ZthT5nwFkJg,60,70
ZtmAFPwKpUw,30,40
ZuD1jCNlTNw,190,200
ZuF8hkiuDRQ,30,40
ZuJIlrPZeWE,570,580
ZurNzGlKrFo,520,530
Zv3aCtArM5Y,30,40
ZvBWKPx_ds8,17,27
ZvGZxyoUDq4,0,8
ZvKn6e1AZCU,0,8
Zvp66CheJHM,150,160
ZvvCL0v9r_8,440,450
Zvvw3YKyKkc,50,60
Zvwpz91fKnU,140,150
ZvzHWhnWz0o,120,130
ZwDVC8UTrcQ,390,400
ZwLfj7tvpdc,110,120
ZwTq1o2Y2Qo,590,600
ZwWAz80zZKw,80,90
ZwvwAX-VPO4,70,80
ZxAWfEq4zYY,19,29
ZxCra-ZSqww,110,120
ZxJmzftSRQw,15,25
ZxMOwEU-_Z4,30,40
ZxacVRF7i1A,140,150
ZxmUuLjuStA,100,110
Zxyh9aH9qDg,60,70
Zy1T7kvM8aQ,30,40
Zy2LsyinGcY,10,20
Zy4P51xmQF4,30,40
ZyOs0QyzR1E,90,100
ZyWOua6VzZE,30,40
Zy_YSROQmlE,170,180
Zyzsi7aXiCA,30,40
ZzXkHCN4FyQ,30,40
Zzho-bOgVLU,150,160
ZzyWbehtt0M,30,40
_-CrlQhL3zs,30,40
_-Mw8cLMh3A,90,100
_-_6VO7DIFU,20,30
_-lXVZ9QpO8,310,320
_0-2meOf9qY,10,20
_0JKl45OmKY,140,150
_0Jd6JJeyJ4,7,17
_0M9Tl1fx4Y,110,120
_0NRILmQcWU,50,60
_0SSMHzeztw,30,40
_0Xc0jpHq6w,0,10
_0bN5mYLXb0,280,290
_0bOQtWbqVc,250,260
_0juHQd5_k0,40,50
_0wt8z6h-cE,150,160
_1VZUONWYm4,0,10
_1Vip925B2Q,30,40
_1tgGPyoUc0,0,10
_2MXlOXq9k8,340,350
_2P_EJsnBls,80,90
_2qoS7gIpU8,320,330
_2sUNhx3img,30,40
_2wFjBoreaY,90,100
_2ywR8Gj9dk,0,9
_2z2da8mGQw,70,80
_3GnNMrDuCs,150,160
_3RHrZDarB4,30,40
_3j3tt0DZVQ,300,310
_3zEO-HtX8o,190,200
_4VCZp20FfM,30,40
_59IGkU0rOw,240,250
_5LCwcFWi_M,7,17
_5b4yFTOfkU,40,50
_5fG1XSwOHY,240,250
_5fwnVeZbvI,80,90
_5jnoa5nk-s,160,170
_5w5TVK5B90,370,380
_5x_-aTNCjU,100,110
_6C2ffY_-mc,30,40
_6NuQaXwCrY,90,100
_6fljxCXuh0,300,310
_6uP5AkskmE,100,110
_76zOFOi7Xo,200,210
_77OL7rHmXA,310,320
_7BYvjIXZBI,80,90
_7H2iUIdYBc,100,110
_8EOqTxXwXc,280,290
_8OIugVSFeE,100,110
_8y0QVbTCSQ,4,14
_94ra2KoZGo,520,530
_97xkAkbwxQ,0,10
_9RcwKnHbQw,0,10
_9zw_CcaC3w,370,380
_A4J2p4Dx6s,30,40
_ACyiKGpD8Y,60,70
_AFN_pxwaTA,430,440
_AJqf3uJTkw,30,40
_AVegKwklcg,30,40
_AjXY9cHCxA,150,160
_BETXRVC4bs,30,40
_BWzdtxpiCA,80,90
_CMPZrRf2dU,260,270
_CMi6njTXZc,300,310
_CQnj74Ity8,590,600
_ClY0LXrDHo,140,150
_DHMdtRRJzE,140,150
_DimZ1upYMU,0,7
_E8adgTmeJ4,30,40
_EWQBMKD_ZI,100,110
_Eq1rpbk8Ng,190,200
_F1yu25aexk,30,40
_FL7ismi3NA,50,60
_FZcjv-M9Xk,30,40
_Fdo-H_1qZo,220,230
_Fv19hetipg,120,130
_G3lYKAITu8,490,500
_GQnXfIGNKY,150,160
_GWRK9tct58,11,21
_GWm1UjqxiQ,150,160
_Gc3dkdnbM4,30,40
_GjHL0FkYoY,120,130
_H4iHqtGlAY,6,16
_H58C0BUbxg,30,40
_H67MxrPbvI,30,40
_HOQwwhvdp4,30,40
_HfaIP9e0ww,40,50
_HtltYU7UE0,90,100
_HuBeVlIrKI,40,50
_HxoLyv0zA4,80,90
_Hy1qLguDbs,120,130
_IP6zlayY7k,30,40
_IUAyn32B2Q,30,40
_IxgUCbJ6fM,560,570
_J0wHlXPe34,20,30
_JDxfr-D-x4,30,40
_JEMfEBh-JQ,40,50
_JFFhzZhIvk,80,90
_JM795qREAI,0,10
_JQvbbJbZp0,20,30
_JTHtcRHxnw,300,310
_KBuSBe-czc,30,40
_KQdMgLW-K0,160,170
_KYFnY6nAfk,390,400
_KaRkSyELy4,490,500
_KhJqanDlco,30,40
_LBwxdtVwKc,140,150
_LMszwpS5bk,440,450
_LY8EpSdPrk,60,70
_M7aKxWv8kg,120,130
_MJNjRAkRfE,140,150
_MXc2cdzVIc,70,80
_MXjq0eaIVk,60,70
_Med6MntQfg,30,40
_MjbdUaJcik,190,200
_MnugrfmJkI,290,300
_MuDqhGdGkk,130,140
_N2ivE-O5r8,30,40
_N5NF7eb2yk,0,10
_NqDdGXavP0,460,470
_NwVmz1CJSY,30,40
_O1O4JIH7_o,30,40
_O8qSw4dxII,19,29
_O9Rf02Lxnw,150,160
_OJvh8eZCIk,30,40
_OLic-sRIg8,40,50
_Oc1Bg1zAs0,20,30
_P0wk3ovrRg,0,10
_P7h4zyPWcQ,2,12
_PFnfdoKXfY,30,40
_PPk7PFzXsQ,30,40
_PoDrQC5qAo,50,60
_Q2UKyVYp4M,140,150
_QEDiFHG0lw,10,20
_QRPGeWDDVE,60,70
_QiSEHHRukc,30,40
_Qv0bqnyNj8,0,10
_QxOiV-EKRc,30,40
_ROxgh3bJAU,200,210
_RUKvt068Po,100,110
_RXyza6FnX4,50,60
_Ra1Y6K7nSs,0,10
_RbYie-Fxo4,50,60
_RcGC_ZN4DA,0,10
_Rpn2FUAUgY,20,30
_Rvxqek_b0E,70,80
_S8t21bITy4,280,290
_SEgga0h1Wc,230,240
_SReFQ8LkTk,30,40
_Slo8QXYOp8,0,10
_SwvPTwLY0M,80,90
_T6WI46n4HI,0,8
_Thf2OIBu4Y,420,430
_Tq-0qgB7m4,10,20
_TxkZxKJNss,90,100
_U5mrQqyD18,340,350
_UJQR6E56N4,30,40
_V4Sz8wFFXM,0,9
_VHMjSBoikA,14,24
_VKNhUxcvUw,1,11
_VLmOn4qST8,90,100
_VSDKaCbqNQ,510,520
_VYoUbW0mz8,20,30
_VhZ0z8UlD0,30,40
_VmCPixy9GQ,50,60
_W6MsOT3cI4,480,490
_WD9mbwAcrQ,130,140
_WLSxaduG4Q,30,40
_WS68gpLg7U,180,190
_WYwB1qRgLM,10,20
_WffWjAzlq0,150,160
_XBqA_26vus,30,40
_XQ1rUrdIWg,60,70
_XRyc2kiTlM,110,120
_Xq-8R7CB44,30,40
_XqGVyKLb88,60,70
_XrolyeJXDw,30,40
_Xt0M03JRKg,150,160
_Xu8Pf4sQqQ,11,21
_XusTa2prSw,30,40
_ZLNh4X6uEw,30,40
_ZatpzTXqqI,30,40
_Zsk5Fxqbkc,520,530
__0OQemumqg,4,14
__3b1YjrJAI,30,40
__Ck9O_fWqU,0,10
__DJ_WKdTVk,40,50
__NCkHQqHYo,390,400
__OPriJqvWs,360,370
__RlweeGU3g,30,40
__VabWVcbpw,0,6
__W-kQho87U,530,540
__lxDIpII74,10,20
__qxgIqI0uA,270,280
__xMtXEV2IQ,210,220
__yp53MzWqU,30,40
_aK_0-R02Fg,370,380
_aRm0D7tfAo,0,10
_aTI-fEpD9Y,50,60
_arECEGUoAc,30,40
_bNWx6FLpu0,20,30
_bYZoZyg8Vo,340,350
_bYe6wcQCXs,90,100
_bgeUtm3VVc,140,150
_cQe1A1xmd4,80,90
_cf0WYQcNvk,570,580
_cxfPPvX4Bg,30,40
_d-UK-83Nio,360,370
_dC8CtfWaoM,60,70
_dF-ZGquRNY,40,50
_dH7f7PZkGg,220,230
_dHlpsz-hhA,30,40
_dK62vGJ058,580,590
_dV2Gtqo0UU,20,30
_dXfc-bkup4,0,10
_doPZRUv0zw,250,260
_dxnfuzYNuM,0,9
_e-l_gF9RtM,590,600
_e7dRfvWLPo,30,40
_eAZqi_DLpY,30,40
_eK3QgA_fo8,30,40
_eWyANWOy5I,30,40
_emNWySHjKU,120,130
_ezunRBSAQA,30,40
_f1ul4w7Xhw,30,40
_f8xT5J9K1c,30,40
_fYSVcNEgvA,260,270
_g0fiWx8RyM,30,40
_g9kPEUUNfE,200,210
_gYLw_iXfpI,30,40
_gbuRVmoP8U,79,89
_ghcXIz_m6o,80,90
_god5NMRYPw,30,40
_gr5-gZN29E,30,40
_h3bhobQdr8,20,30
_hT6LiQ1Cg0,460,470
_hi0fw2p5Gs,440,450
_hqkHY0cVEA,30,40
_i7xd-7yC-w,0,10
_iITk_jnZ8I,30,40
_iUC2AaJLMQ,110,120
_ilrKblj5tc,70,80
_j2FsK_Xz3A,20,30
_j4Sv4TauOM,60,70
_jHeqfZO69o,30,40
_jOC7pLwiDc,30,40
_jhqvXtHcD8,130,140
_jvvL-pIFo0,80,90
_k1T-eOk2io,470,480
_k2FMiR9B9o,430,440
_kIrhXxxxvk,110,120
_kMTtpPqqcY,80,90
_kOHgtIMOUc,68,78
_kPmYc1nXuQ,30,40
_kRPJzJDOmM,240,250
_kVgXtK9KlE,30,40
_kYtN7vGy7o,60,70
_lFGCgS3dwU,180,190
_lGsMYx8ezI,70,80
_lkuZpt1Jt0,30,40
_mEAlPi0qpQ,3,13
_mM3RrrgNgA,50,60
_miAGxDX5FM,160,170
_n1hpKkV2tE,0,10
_nCaRs9ARJU,490,500
_nnBLMdwbQQ,2,12
_nrz_BawPMY,160,170
_ns2Zm-zOdQ,0,4
_nzBeVpi-3Y,30,40
_o3lX6Qjx9c,40,50
_oB7jlzuphI,330,340
_oNLyxk08oA,30,40
_oUJwJ7DIag,480,490
_oWS8pQucZ0,30,40
_olDquaZJiQ,390,400
_oqdB0maUNk,160,170
_p3cFkdZ41I,190,200
_pU2KbHMN4Q,30,40
_pUzVuWeLjM,40,50
_pelJnqTReE,13,23
_pgjMATDeSQ,20,30
_pjLdr6XQeU,30,40
_q7bllBtC2A,30,40
_qOLT7njQME,30,40
_qTujx9tKUc,80,90
_qf0UiKtB3k,30,40
_r1iaQvdwQk,190,200
_rMZI4m0fbI,340,350
_rUBB3GVWVs,590,600
_rvtXUuiwDY,20,30
_rxPOQ-VV9A,120,130
_s9WXTeZccA,0,9
_si-GATZxfE,50,60
_u2cNlW5DxQ,160,170
_uKF82KNito,0,3
_uQJBxWQTDg,170,180
_uXSOkfzKik,140,150
_ud-sCXmue0,30,40
_um2fSnniWY,20,30
_umN_08RZVQ,50,60
_uyAyiLZJsM,240,250
_vUBlawb86M,380,390
_vpfycBBX2I,520,530
_vwBe9ZXWXE,10,20
_wDUaoaGnA0,30,40
_wyELLqwF3w,30,40
_wzw_ySFHts,110,120
_x-Rz68Nvwo,430,440
_x4a974Pl-A,150,160
_xC7IXGWlk4,170,180
_xURU_-ffC4,250,260
_xlD3t6JJnk,50,60
_xtxUUqWyC8,0,10
_xyL-xn_QVE,40,50
_y07ENAx2_E,130,140
_yFwVTg-V-M,10,20
_yVC_3bglNQ,40,50
_yWQ4Up7E6w,80,90
_yXNHm9jrss,30,40
_y_nQheGGXg,150,160
_yqlQimkHpQ,260,270
_yzcCFe-uo0,30,40
_zQTlTCqMzs,130,140
a-0aq-U69tk,0,10
a-11dtG7aK4,110,120
a-P0p_UtagM,30,40
a-ghIXQAfys,30,40
a0urnJ9cs2s,30,40
a0xoEoG6b9c,450,460
a1PQCCz-Kw8,0,10
a1_OQtN59KI,10,20
a1djabBX0EQ,530,540
a1mopKL1uvo,90,100
a1sIgQTCapM,0,10
a28W1fiUd6g,50,60
a2F0fGm1eWk,270,280
a2KbrnPW7aA,190,200
a2WYcwsDHU0,4,14
a2YgBv4l_v8,10,20
a2bqZ6PVWM0,430,440
a2dgzb9GDSQ,160,170
a2i5-eTPWGg,80,90
a2ugthH2Urk,150,160
a32rtskZ9HI,180,190
a3FThSHYa3s,170,180
a3QRZd6xIxA,0,10
a3X4Jc06xzY,0,10
a4-FJctXu38,520,530
a4Ay4RfMm1U,180,190
a4D3uaGlkwg,30,40
a4L7FzFE1G4,28,38
a4SXfQjkkbk,160,170
a4nkA0NL4Hw,0,9
a54qawS9wCk,0,10
a5JsW77JhJU,510,520
a6HE939n-Jk,0,10
a6RiChF6JW4,60,70
a6lkhbf_HAc,570,580
a6sHMAd5oxY,140,150
a6v9tIEQRXE,10,20
a6z5wMJ9IRk,110,120
a701SAZyJF4,40,50
a78nWd0xCO0,70,80
a7GN1q4dH30,110,120
a7gsg1lFPjY,10,20
a7jGKl192wI,10,20
a7sTljVHW6Q,30,40
a83NijNUlnM,290,300
a8Gh_efY1F8,210,220
a9093ExzsvM,300,310
a91HKYicQ1g,70,80
a91Nb-aSz0g,150,160
a9DEPNkY98o,20,30
a9E5Bxbv-u4,240,250
a9JWkLMJjro,80,90
a9PEzKDNNW4,500,510
a9QCiMuyVjQ,14,24
a9VnNZH1X2c,30,40
a9i5yixsJbk,0,10
aA0bk6Pnh7A,20,30
aA1Z3eeFYm0,30,40
aADExWV1bsM,120,130
aAJuPyUvHn8,20,30
aAU9NKbaGy4,10,20
aAtMoktAtVs,40,50
aBEiuYSSEH0,550,560
aBLqpEhu_O8,190,200
aBdLzKU3ZW8,0,10
aBfFtl1porE,80,90
aBya230hlcs,180,190
aC3IBcRNyro,30,40
aCG7Y_0Cs28,0,10
aCTm1TcL7z8,30,40
aCjaEKst558,50,60
aD-IMxe1px0,0,7
aD-nQuNvBEE,10,20
aDMsH8STzE8,100,110
aDlWOvCdNMk,30,40
aDmhcvIIpgY,120,130
aE4ESio-d2k,30,40
aERzneFiiCY,0,10
aETjM7dTWSM,6,16
aEZG-eTGRkI,390,400
aE_4rX3fKC0,230,240
aEbYdJCy9GI,0,10
aEgo8yFpiPg,30,40
aF8202ZbqVc,300,310
aFYyIqpyLqE,270,280
aFjuOD6n_qU,0,10
aFm42q8b6GA,30,40
aFt0iNZhnDQ,130,140
aFynKC57CfI,30,40
aGCuk_G18_I,30,40
aGMSGAinfQQ,340,350
aGMdcxeF6Ak,270,280
aGO7JSdb3bc,30,40
aGZKHem0IQk,50,60
aGsIjsja0JQ,0,10
aH02jriJhNs,370,380
aH6XgLo6gBw,60,70
aHZXc7jUn4o,30,40
aHZdDmYFZN0,380,390
aHvYVxh-aus,0,10
aHxWuDdWjYs,30,40
aIIEI33EUqI,30,40
aImEmnLVt5o,30,40
aJI_a-SdrhE,70,80
aJRYw8I1IKE,200,210
aJbsdoDHUrI,140,150
aJkcW-UloFg,0,10
aKP0ibeiHT8,60,70
aKZxZpuqTUs,80,90
aK_uHc3SjHY,30,40
aKhM6zyL--k,330,340
aKmEJe1WaVQ,230,240
aL2jpZfUGF0,0,10
aL6ij87TUA8,380,390
aL6wtF-CqmA,110,120
aLHxMaT3uYg,80,90
aLShWsDr7oQ,100,110
aLiocIeE_A8,0,10
aLnBwjLUZao,100,110
aLnpHdhIqWE,0,7
aMCC2ezBcxM,30,40
aMln3YY4J0E,60,70
aMvRqdvkTJo,0,10
aMxLy5s3y8k,30,40
aN9EnF2eQhw,30,40
aNHlk9YSaD4,30,40
aNJEh3_Vmps,30,40
aNKJs1Y59RU,30,40
aNVuzhaxH2Y,460,470
aNguMUPxN_Y,30,40
aNjtfIoVzas,0,10
aNrBZqiwwgk,30,40
aO29kiRkGOk,400,410
aOCtf6UEc8w,280,290
aOVPHKqKjyQ,90,100
aOmRbSkPdVw,250,260
aOnlq3E1Nug,30,40
aPAa2sfhS7k,460,470
aPE-vmZFR4I,100,110
aPN-7CnRjxo,60,70
aQ2B2BTWfJU,60,70
aQdZtz90Yzw,140,150
aR6rdYh_UpQ,40,50
aRGAnD12qdw,40,50
aRb7xGc92aE,30,40
aSCH3Noht9A,320,330
aSNvKefxs4c,60,70
aSP7DDY1lz4,90,100
aSWNiPRbZ6Q,10,20
aScgOtm4BDM,0,10
aSeFfdcrpSs,130,140
aSwoZVWDd1w,100,110
aSyRV5j2zV4,320,330
aSzsxNbMl3Q,110,120
aT8ZoRLiJf0,130,140
aTTCbXAqVBE,500,510
aTaSLxjvjnY,0,6
aTh9_IrguMo,30,40
aTn_8hd3xN0,180,190
aTtFjajpi3Y,30,40
aTu2S04Zizo,180,190
aUDF9ehodLw,230,240
aUKZbLMFFAc,30,40
aURLQXt_6fE,40,50
aUxWi-9eWik,360,370
aVNcweinmEM,60,70
aVdPh-RiNcc,0,10
aVuoBwZxcJ4,480,490
aWvNO-rCLNQ,20,30
aWw_W3DhJEo,30,40
aWxPsqi_wL4,60,70
aXDgw2fLHAA,70,80
aXIQc2RtvfA,370,380
aXnmfM7UBPw,70,80
aXsUHAKbyLs,30,40
aXwyfGdFM64,160,170
aXxoWLiwdDU,0,10
aY6aEHp04Wc,0,5
aYdshSrW9T0,40,50
aYjEIddVRQk,0,8
aYkpGvfGgv4,190,200
aYxDu6vfuSQ,30,40
aZ0_py3k6AM,130,140
aZMpTfhv71I,230,240
aZYcnc1tAGs,270,280
aZYmZCczxfc,30,40
aZsy2kq3Va4,330,340
aZwr_DBs15g,0,5
a_J-D388Seo,30,40
a_La3oXEbTw,17,27
a_PIv78M240,380,390
a_ToJYT0v9k,30,40
a_j5TYIcN-s,30,40
a_mdhaQPQ3w,60,70
a_r8wKJ8ePw,30,40
a_t61PhbjdY,0,10
aa7W8P_PkAY,30,40
aa8t9_djFCs,30,40
aaCeijVT2cA,160,170
aaNR8FWJtSE,440,450
aaQ489FcdAE,300,310
aa_468eUE1o,100,110
aagve9y1NJY,380,390
aahydWsq_zQ,20,30
aaq1OtdUAgc,90,100
aayUR43KzPI,300,310
ab8V7MYQVyg,190,200
ab9jVHTUQsQ,19,29
abSLhN9TLEw,300,310
acCXxD5SyJs,150,160
acGOgOEhPog,0,10
acIL82JWyq4,60,70
acJyw6b63q4,250,260
ac_8oRMgDz0,110,120
aceU1El-9mg,30,40
acwqlw0TYtQ,290,300
adEy5j4XiJk,30,40
adHhqDnyZv8,100,110
ae3cG6QAos0,210,220
ae9kRlD93fI,310,320
aeDZVfGk7bk,0,10
aed5GPVfOy4,40,50
aeiOyhQ8PXs,570,580
aek3GoFr5MI,50,60
aenz9onGI3s,0,10
aeujZtBvMFY,320,330
aex7sFCh-tA,340,350
afGrjbK2XIY,20,30
afkfqCzgSzc,220,230
afqE252eplM,0,10
agK1OkzW5Yg,30,40
agkoTtAp54U,40,50
agw-ujSdX0A,30,40
ah4Z7LadZx0,0,10
ahLyVqSRicE,2,12
ahOvnUn1o5g,30,40
ahQ7rgXWtrM,130,140
ahWHi1iqvAc,230,240
ahct5yzUtdE,0,10
ahgYxUhBEU4,190,200
ainzK7QuseU,30,40
aj3a-xytyA0,200,210
ajP5GeyxipU,40,50
ajRuw95DCkM,210,220
ajYYuFO0MyU,50,60
ak9HTVq5mBw,460,470
akcF62mJvmQ,210,220
akfDjE4v3PI,200,210
akn4pGhdxo4,170,180
al-oYMfdjzs,340,350
alMl2-3KfV8,0,10
alQYHjRxPFw,430,440
alSAxo29qms,0,10
albkTiY7jRg,590,600
alfEjikOGFw,30,40
alu4fcN2YDY,90,100
aluCLrmaoeM,10,20
ammKLbpCiwU,10,20
amvaj68CwfM,270,280
an4yPkF9xx8,30,40
anIp_GHNtKA,180,190
anWlXiCR01Y,30,40
and39TYJrEI,0,10
anujpzVRneY,20,30
anyiuVZiogk,500,510
ao9oox4OiGU,10,20
aomaneVgUs0,50,60
apA0IY_5-2g,40,50
apAFcRFutFo,160,170
apWwq55i-Kw,440,450
apaH7oczgoA,90,100
apiwldD6mRo,0,10
apkXWaneA9E,390,400
apwQu55-5OI,2,12
aq7axBA11pE,510,520
aqOSowdUE8Y,30,40
aqSEXhv5Cqg,170,180
aqozZzRbHVg,0,10
aqpZ84SYkIs,30,40
aqqbxRvPb2I,30,40
ar4YQ_DOcyk,80,90
arA35pnmAnE,21,31
arEur8gF6ik,30,40
arP0Jq35dws,160,170
arVhbQIB7FI,30,40
argBwTHDDVI,370,380
arzwG4Naoyk,30,40
as4klFxdMyo,30,40
asJ0IUZ0eDY,230,240
asYb6iDz_kM,180,190
asef1m3NUy4,70,80
aslxfM0T8No,10,20
aswW9bLubYM,20,30
aszZlMhmhNw,0,10
at48Zq6OdG0,0,10
atIbBTqPJwI,30,40
atJzEzwUQEs,440,450
atWaDoSyGgY,10,20
atZuS5fn69c,30,40
ath2TNOd1NU,60,70
au3EcuW7nHw,160,170
avjof2Izqq8,0,10
avuoh1lRAKg,140,150
awCVWdqFxDs,30,40
awGEJJDYVGk,30,40
awb9dareQmM,10,20
awnkrZfVSu0,20,30
ax6dilbzpWU,90,100
axRUQGQeBkE,10,20
axVAld8h_Lw,160,170
axqtExFY5-s,30,40
ay7oVbQNiGI,440,450
ayPD5s4uiXM,70,80
aySQzYi9KEg,520,530
aywseTNOiYI,30,40
az7WWve4eJw,0,10
az83Dh9SzQE,70,80
azZOBpla-sA,30,40
azlUFirpDLQ,80,90
azshGovt8N0,440,450
b-3TGASoG04,6,16
b-6muKpCtwo,50,60
b-7oO1Rw-fo,50,60
b-Cr0EWwaTk,140,150
b-DMjmucSHk,160,170
b-Y-AjW6MJ0,0,10
b0-A6z7d3JI,90,100
b0NxLhmtQyE,0,10
b0R7Fg-isLw,30,40
b0dVykd2i6g,240,250
b0lCe7u0aD4,29,39
b0sK7-4NB2w,30,40
b12xqPnM0So,140,150
b1dae49q9nw,20,30
b2-izZk5_BM,90,100
b24uboHG_GE,0,10
b263S32W0OM,30,40
b28rQfs-Z2w,100,110
b2JzO6-fYqI,10,20
b2XAPiRUoN4,30,40
b2eAIAZcn28,30,40
b2pMIhcDSVg,170,180
b2q7Qtxe-RE,30,40
b2sgO1Lbak4,80,90
b3ZpUImRZtc,200,210
b3xpFNO2Fn8,420,430
b4Np6bQT_Cw,290,300
b4TXYzrXQZ4,30,40
b4bIubTJPdM,90,100
b4z9DHFH1a0,19,29
